text,translated_te,lang,id,polarization,political,racial/ethnic,religious,gender/sexual,other,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
پٹھان،سندھی،بلوچی،مہاجروغیرہ،یہ فرقہ پرستی اور یہ گندے نعرے اسی فضامیں لگتے ہیں،جہاں سے نبیﷺ کی زندگی نکل جاتی ہیں!!!!,"పంజాబీ, సింధీ, బלוచ్, మైనారిటీలు మొదలైన వివిధ వర్గాల ప్రజలు, ఈ విధమైన మతపరమైన విభేదాలు మరియు అసభ్యకరమైన నినాదాలను ఆ ప్రదేశంలోనే వినిపిస్తాయి, ఇక్కడే ప్రవక్త ﷺ జీవితం ప్రారంభమైంది!!!!",urd,urd_4a930711e8ea17242cbe8ceb9996e872,1,1,1,1,0,0,1,1,1,1,1,0
علیحدگی پسندوں بلوچوں نے آج کے میچ کی جھلکیاں برائے پنجاب مخالف پروپیگنڈہ محفوظ کر لی ہیں۔,"విభేదవాద భావాలు కలిగిన బלוచ్ ప్రజలు, ఈరోజు జరిగిన మ్యాచ్ యొక్క సంఘటనలను, పంజాబ్ వ్యతిరేక ప్రచారం కోసం ఉపయోగించుకున్నారు.",urd,urd_045feb65e38c4a897904fbd56b7e2832,1,0,1,0,0,0,1,1,0,0,0,0
نہ صرف فتنہ خان بلکہ گوگی پنکی اور ابراہیم کو بھی غیر قانونی کیش کا بہت شوق ہے #فتنے_کو_کیش_پسند_ہے,"ఫతనే ఖాన్ మాత్రమే కాకుండా, గోగి పంకీ మరియు ఇబ్రహీం కూడా చట్టవిరుద్ధమైన డబ్బును ఇష్టపడతారు.",urd,urd_0a467e5b6637e37ae97c3e505c6d4284,1,1,0,0,1,0,1,0,1,0,1,0
عنقریب پاکستان کی سیاست سے انتہائی غلیظ ترین بدبودار گھناؤنا فاشسٹ کردار ختم ہونے کو ہے,"భారతదేశానికి దగ్గరగా ఉన్న పాకిస్తాన్ రాజకీయాల్లో అత్యంత అసహ్యకరమైన, వినాశకరమైన ఫాసిస్ట్ శక్తులు అంతం కానున్నాయి.",urd,urd_914a5393dd4781d3594cbc67f93807f8,1,1,0,0,0,0,0,1,1,1,0,0
چند نوٹوں پہ بکنے والا نمک حرام صحافی  #گٹرصحافت @username,కొన్ని నోట్లలో అమ్మే ఒక అవినీతిపరుడైన జర్నలిస్ట్ #గట్టర్ జర్నలిజం @username,urd,urd_cb1e1e3b8d5f9193e831ca2d7e6eb85f,1,1,0,0,0,1,0,1,0,1,0,1
سندھ کے دوست باش و پرخلوص باسیوں کو زرداری جیسی گالی و بلاول جیسے مخنث لوطی لونڈے کے رحم و کرم پر چھوڑنا اسٹیبلشمنٹ کی سب سے بڑی زیادتی ہے,"సంధ్ ప్రాంతంలోని నిజాయితీగల మరియు నిజమైన ప్రజలను, జార్दारी మరియు బలోల్ వంటి వ్యక్తుల యొక్క దురాశ మరియు అసభ్యకరమైన ప్రవర్తన నుండి రక్షించకపోవడం, వ్యవస్థ యొక్క అతి పెద్ద దుర్మార్గం.",urd,urd_2dc7721e0be22c5374d96170ed4e6454,1,1,0,0,1,0,1,1,1,1,0,0
کنڑ،کٹھ پتلی فوجوں پرحملے،دو ہلاک،5 زخمی @username,"కన్న, బొమ్మల సైన్యంపై దాడి, 2 మంది మరణించారు, 5 మంది గాయపడ్డారు @username",urd,urd_2d4477d500bb8886546aa12fc25f2c92,1,1,0,0,0,0,1,0,1,0,0,1
普信男是什么意思啊,"""పుసిన్ మను"" అంటే ఏమిటి?",zho,zho_8dae7f6cc040d0734557d80ab286d6e9,0,0,0,0,0,0,0,0,0,0,0,0
妇女权益保障法（修订草案）征求意见正在进行中，大家有意见赶紧去提！,"స్త్రీల హక్కుల పరిరక్షణ చట్టం (సవరణ ప్రతిపాదన)పై అభిప్రాయాలను సేకరించడం జరుగుతోంది, కాబట్టి మీకు ఏమైనా అభిప్రాయాలు ఉంటే, వెంటనే తెలియజేయండి!",zho,zho_3f51c1c524d0fbbe2802c355208e5944,0,0,0,0,0,0,0,0,0,0,0,0
作为女性，赞同支持你，判断女性有没有地位，要看她们有没有合理的，合法的工作意识和工作机会。中国当然还存在重男轻女的地区和底层文化，但是主流观念和意识形态是支持女性解放的。,"ఒక స్త్రీగా, మిమ్మల్ని సమర్థించడం మరియు స్త్రీలకు హోదా ఉందా అని అంచనా వేయడం, వారు సరైన మరియు చట్టబద్ధమైన ఉద్యోగ అవగాహన మరియు అవకాశాలను కలిగి ఉన్నారా అనే దానిపై ఆధారపడి ఉంటుంది. చైనాలో, కొన్ని ప్రాంతాల్లో మరియు సాంప్రదాయ సంస్కృతిలో స్త్రీలను త",zho,zho_477dc5e64f24b004d6cf50a446f33b5f,0,0,0,0,0,0,0,0,0,0,0,0
同性恋所占人口比例甚至不需要查找专业的文献，百度什么的随便搜搜就有。,"సమాన లైంగిక ధోరణి ఉన్నవారి జనాభా శాతం గురించి ప్రత్యేకమైన సమాచారం కోసం వెతకాల్సిన అవసరం లేదు. బదులుగా, మీరు గూగుల్ లేదా ఇతర వెబ్‌సైట్‌లలో వెతకడం ద్వారా సులభంగా తెలుసుకోవచ్చు.",zho,zho_e24ae04905d4bef2e8527193b3b3c8c4,0,0,0,0,0,0,0,0,0,0,0,0
尽管人类在攻克艾滋病的道路上已经取得了不少成就，艾滋病已经不像十年前那样听起来可怕。,"మానవులు ఎటువంటి వ్యాధులను జయించడంలో గణనీయమైన పురోగతి సాధించినప్పటికీ, ఎయిడ్స్ గతంతో పోలిస్తే ఇప్పుడు అంత భయానకంగా లేదు.",zho,zho_009330da91ae0e706d8064e9e9d5e47e,0,0,0,0,0,0,0,0,0,0,0,0
但是在启蒙阶段，最起码让他们知道什么是同性恋，什么是异性恋，什么是范性恋，什么是双性恋什么是性单恋让他们知道有这一类人的存在，并让他们学会尊重，这也不是作为中华民族的美德吗？,"అయితే, అవగాహన దశలో, కనీసం వారికి ""సమాన లైంగిక ధోరణి"", ""విభిన్న లైంగిక ధోరణి"", ""ద్వి-లైంగిక ధోరణి"" మరియు ""ఒంటరి ప్రేమ"" వంటి విషయాల గురించి తెలియజేయడం, అలాగే ఈ రకమైన వ్యక్తుల ఉనికి గురించి వారికి తెలియజేయ",zho,zho_01143a67e03c0fb896fc7502ea9fffc6,0,0,0,0,0,0,0,0,0,0,0,0
左下亚裔比较帅，还有刚来找座位的蓝T小哥哥,"ఎడమ వైపున ఉన్న ఆసియా వ్యక్తి చాలా అందంగా ఉన్నారు, అలాగే ఇక్కడ స్థలం కోసం వెతుకుతున్న ఒక యువకుడు కూడా ఉన్నారు.",zho,zho_ba8721e5c13f4430b6969f6d0ddd4f26,0,0,0,0,0,0,0,0,0,0,0,0
印度人的话得分宗教，穆斯林的话就去清真饭店，印度教徒就去寺庙的素菜馆，都可以尝到很地道的中国菜而不违反戒律。,"హిందువుల విషయంలో, మతపరమైన నియమాలు ఉంటాయి. ముస్లింల విషయంలో, వారు ప్రత్యేకమైన ప్రదేశాలలో మాత్రమే భోజనం చేయగలరు. హిందువులు కూడా తమ మతపరమైన నియమాలకు అనుగుణంగా, స్థానిక వంటకాలను ఆస్వాదించవచ్చు.",zho,zho_8f721f40455289a0be3877413fc5a3c3,0,0,0,0,0,0,0,0,0,0,0,0
"日本人也不全是坏人，中国人也不全是好人∠(,ᐛ,」∠)＿","జపనీయులు అందరూ చెడ్డవారు కాదు, చైనీయులు కూడా అందరూ మంచివారు కాదు.",zho,zho_b6be2ad84f3dadb4c874d0c442564df3,0,0,0,0,0,0,0,0,0,0,0,0
小美人鱼是我童年最喜欢的故事。我觉得选角没问题，一看就是很勇敢的女孩子。安徒生写小美人鱼的初衷也是歌颂那种生命永恒还有美和善。小美人鱼很勇敢啊。如果迪斯尼开始的漫画就是黑人公主恐怕大家现在就不会酱紫觉得美人鱼非要白皮肤红头发蓝眼睛了。,"చిన్న మునిషి నా చిన్ననాటి అభిమాన కథలలో ఒకటి. నటీనటుల ఎంపిక సరిగ్గా ఉంది, ఇది చాలా ధైర్యంగా ఉండే అమ్మాయి అని వెంటనే తెలుస్తోంది. అంటోన్ రచించిన ""చిన్న మునిషి"" కథ, జీవితం యొక్క శాశ్వతత్వం, అందం మరియు దయను కొనియాడే ఒక ప్రయత్నం. చిన్న",zho,zho_7311fe6fc5edd5baf595afa72b8d50e5,0,0,0,0,0,0,0,0,0,0,0,0
我觉得中国女性媚外值得批评的是中国男性，你们看一看出轨的女人的老公一看就很软弱，而以前在社会上混的男人的老婆我没发现谁敢出轨，中国男人如果能和黑人或穆斯林男性一样暴力，那中国就没有媚外的说法。,"నా అభిప్రాయం ప్రకారం, చైనా మహిళలు విదేశీ పురుషులతో సంబంధం పెట్టుకోవడం అనేది చైనా పురుషులపై విమర్శించడానికి ఒక కారణం. ఒక మహిళ తప్పు చేసినప్పుడు, ఆమె భర్త బలహీనంగా కనిపిస్తారు. అయితే, గతంలో సమాజంలో జీవించిన పురుషుల భార్యలు ఎవరూ తప్పు",zho,zho_c97664ffb77ea98c5ea6f7cc8417b65c,1,0,1,0,1,0,1,1,0,1,0,0
楼主啊！我记得这是某位普信女写的关于男性的条件吧，改的好，还有，您的帖子里面有条目🐶，赶紧置顶羞辱,"అందరికీ నమస్కారం! నేను గుర్తుంచుకుంటున్నది, ఇది ఒక సాధారణ వ్యక్తి రాసిన పురుషుల లక్షణాల గురించి. ఇది చాలా బాగుంది. అంతేకాకుండా, మీ పోస్ట్‌లో ఒక అంశం ఉంది, దాన్ని వెంటనే ప్రముఖంగా ఉంచండి.",zho,zho_b3f61cab1af9ec0499e53e3fdee942c5,1,0,0,0,1,0,0,1,1,1,0,0
我不恐同，就是单纯的厌恶，觉得恶心，不为别的，就为txl群体传播x病，还要骗人形婚，毁人一生。运气差一点的，只是被骗婚。运气再差一点，被骗着生个孩子，把孩子也毁了。运气差到爆的，被人骗婚，还被传染上x病，这就是txl群体干的好事。,"నేను సమానత్వాన్ని ద్వేషిస్తున్నాను, ఇది కేవలం అసహ్యంగా ఉంది. Txl సమూహం ద్వారా వ్యాధి వ్యాప్తి చేయడం, మరియు మానవ సంబంధాలను మోసం చేయడం, ఒక వ్యక్తి జీవితాన్ని నాశనం చేయడం వంటి వాటిని నేను వ్యతిరేకిస్తున్నాను. కొంచెం అదృష్టం లేని వారు, కేవలం మోసపోయి పెళ్లి చేసుకుంటారు",zho,zho_c7e5709613eee6e23ba510eab08989fc,1,0,0,0,1,0,1,1,0,0,0,0
综上所述，以后想起来会补充，同性恋就纯纯懦夫,"కాబట్టి, దీని ఆధారంగా, భవిష్యత్తులో ఆలోచిస్తే, స్వలింగ సంపర్కం అనేది కేవలం బలహీనత, పిరికితనం అని తెలుస్తుంది.",zho,zho_2c8a085de81405835426d8ebe21505fd,1,0,0,0,1,0,1,1,0,0,0,0
真白左当然支持，但问题是西方所谓的白左都是虚伪的白左，英文叫liberals，和中国女权一样，表面上平权，实际上是挂平权狗头卖特权狗头，真女权真白左没多少人反对的，可惜大多数都是虚伪的傻逼。,"ఖచ్చితంగా, ""నిజమైన ఎడమ"" స్వభావాన్ని కలిగి ఉన్నవారు మద్దతు ఇస్తారు, కానీ సమస్య ఏమిటంటే, పాశ్చాత్య దేశాలలో ""నిజమైన ఎడమ"" అని పిలువబడేవారు నిజానికి మోసపూరితమైనవారు. వారు ""లిబరల్స్"" అని పిలువబడతారు. ఇది చైనా",zho,zho_9a17b3c82f56757cf7d7655957ce53cc,1,1,0,0,1,0,1,1,0,1,0,0
有些穆斯林特恶心吃猪肉的，不爱带面纱的女人也滚......他们的三观出问题了吗？,"కొంతమంది ముస్లింలు పంది మాంసం తినడానికి ఇష్టపడరు, మరియు చీర ధరించడానికి ఇష్టపడని మహిళలు కూడా వెళ్ళిపోండి... వారి ఆలోచన విధానంలో ఏదైనా లోపం ఉందా?",zho,zho_7c983a401092783013f6cce628bcb768,1,0,0,1,0,0,0,1,0,0,1,0
混血，眼睛是蓝色，混了白皮猪的血,"రంగుల చర్మం, నీలి రంగు కళ్ళు, తెల్లటి పంది రక్తంతో కలిపిన కలయిక.",zho,zho_5ce63405586fd4b4733dd3e930a3f992,1,0,1,0,0,0,0,1,1,0,0,0
对待黑蛆直接清空弹夹完事,"నల్లజాతీయులను నేరుగా ఎదుర్కొని, ఆయుధాలను పూర్తిగా ఖాళీ చేయడం.",zho,zho_1c7ecd0d2067f659e2b587ee3f84ac8a,1,0,1,0,0,0,0,1,1,1,0,0
我在非洲呆过很久，相信我，黑人不值得同情，他们就是劣等民族，没有羞耻心没有上进心，天生就该被奴役的种族。,"నేను చాలా కాలం ఆఫ్రికాలో ఉన్నాను, నమ్మండి, నల్ల ప్రజలు దయతో చూడటానికి అర్హులు కాదు, వారు తక్కువ స్థాయి జాతికి చెందినవారు, వారికి సిగ్గు లేదు, అభివృద్ధి లేదు, వారు పుట్టుకతోనే బానిసలుగా ఉండటానికి ఉద్దేశించబడ్డారు.",zho,zho_8b90b2d2e0b3a59e3ead1c66224d8d68,1,0,1,0,0,0,1,1,1,0,1,1
又不给做绝育又圣母只能让流浪猫越来越多都成生态杀手了,"అయితే, జంతువులను చంపకుండా, తల్లిగా ఉండకుండా, కేవలం వీధి పిల్లులను పెంచడం వలన, అవి మరింతగా పెరిగి, పర్యావరణానికి హాని కలిగించే ప్రమాదం ఉంది.",zho,zho_65cfdec2eaf28b0199c5fd1352bfc09c,1,0,0,0,0,1,1,1,0,0,0,0
